Temp,Type
0.16013066,VAE
3.8318617,VAE
0.898659,VAE
1.9563107,VAE
-0.4635559,VAE
0.907738,VAE
-0.5650566,VAE
-0.6218338,VAE
-1.3033295,VAE
0.50560045,VAE
0.1690915,VAE
-0.6525021,VAE
0.08328247,VAE
-0.8288485,VAE
-0.2574695,VAE
0.14631936,VAE
-0.53933805,VAE
-0.56616455,VAE
-2.2331805,VAE
-2.0491312,VAE
-1.3940089,VAE
0.105130985,VAE
-2.4134583,VAE
-0.5388129,VAE
-1.3294519,VAE
-1.1757263,VAE
0.11191662,VAE
0.9219716,VAE
-0.053234797,VAE
-0.5441864,VAE
-0.97121805,VAE
0.2769495,VAE
-0.016005661,VAE
-0.5356541,VAE
-0.54440457,VAE
1.0075746,VAE
1.631747,VAE
0.1908885,VAE
-0.6121701,VAE
0.17028402,VAE
-0.066828564,VAE
-0.54877615,VAE
-0.33609453,VAE
-0.6201703,VAE
0.3100284,VAE
0.24914557,VAE
1.0696073,Hybrid
0.84289086,Hybrid
0.7894835,Hybrid
-0.40989617,Hybrid
0.44353446,Hybrid
1.1808805,Hybrid
-1.3292862,Hybrid
0.10947041,Hybrid
-2.5066514,Hybrid
1.355783,Hybrid
0.878495,Hybrid
0.35556445,Hybrid
-0.66940594,Hybrid
-2.1995413,Hybrid
1.2730238,Hybrid
-0.42755407,Hybrid
-0.09437023,Hybrid
0.4298888,Hybrid
0.25940123,Hybrid
-1.0847644,Hybrid
0.47683722,Hybrid
2.383563,Hybrid
-0.9753505,Hybrid
-0.11784609,Hybrid
-0.9961983,Hybrid
-1.841396,Hybrid
0.50541615,Hybrid
-0.66250676,Hybrid
-0.57320035,Hybrid
2.5567684,Hybrid
1.280844,Hybrid
1.0909436,Hybrid
-0.5544882,Hybrid
-1.367739,Hybrid
-0.3167515,Hybrid
2.4423513,Hybrid
-0.548269,Hybrid
-2.3340733,Hybrid
0.026646357,Hybrid
0.85515964,Hybrid
0.99492276,Hybrid
0.892141,Hybrid
0.006047163,Hybrid
0.89331555,Hybrid
0.5628989,Hybrid
-1.6511495,Hybrid
-0.52503574,Hybrid
-0.5566012,Hybrid
0.76116157,Hybrid
0.5565601,Hybrid
1.4300487,Hybrid
-0.54848874,Hybrid
-0.9931128,Hybrid
0.12706263,Hybrid
-0.08418058,Hybrid
0.038738165,Hybrid
1.6009903,Hybrid
-1.9975994,Hybrid
-0.5031307,Hybrid
-0.54087675,Hybrid
1.3571007,Hybrid
1.0763373,Hybrid
-2.317927,Hybrid
-1.004084,Hybrid
1.2002466,Hybrid
-0.5500208,Hybrid
0.10995917,Hybrid
0.78734726,Hybrid
-0.43307242,Hybrid
-1.7305434,Hybrid
-0.5557033,Hybrid
0.4368175,Hybrid
0.259336,Hybrid
0.24056469,Hybrid
1.0563025,Hybrid
3.4664369,Hybrid
1.1167088,Hybrid
-1.0068704,Hybrid
-1.1708376,Hybrid
-0.09852563,Hybrid
0.6160866,Hybrid
1.6732548,Hybrid
2.015924,Hybrid
2.1125255,Hybrid
0.44119138,Hybrid
2.9609523,Hybrid
1.1505302,Hybrid
1.159844,Hybrid
2.1254907,Hybrid
-0.5664922,Hybrid
-2.243082,Hybrid
0.19382142,Hybrid
-0.9439403,Hybrid
0.78804487,Hybrid
-0.4056891,Hybrid
-0.5516533,Hybrid
1.0958309,Hybrid
0.823546,Hybrid
-0.5368586,Hybrid
-1.8757658,Hybrid
-2.4623332,Hybrid
0.00863098,Hybrid
-1.9321195,Hybrid
0.4600533,Hybrid
-0.7473241,Hybrid
-0.5440773,Hybrid
-2.4787292,Hybrid
0.2098334,Hybrid
2.1405103,Hybrid
2.3044252,Hybrid
0.7629858,Hybrid
-1.0359163,Hybrid
-2.3390744,Hybrid
0.33134806,Hybrid
-0.05055495,Hybrid
-0.5352938,Hybrid
-0.54376715,Hybrid
1.17629,Hybrid
1.1596043,Hybrid
0.58755624,Hybrid
0.22030845,Hybrid
-0.18523666,Hybrid
0.04628593,Hybrid
-0.8294492,Hybrid
1.0673664,Hybrid
-2.3964095,Hybrid
0.1223159,Hybrid
-0.9561641,Hybrid
-0.54293334,Real Data
0.72990155,Real Data
0.48656544,Real Data
0.86092865,Real Data
-0.07497935,Real Data
-2.4709039,Real Data
-0.9172965,Real Data
-1.3852506,Real Data
0.20579305,Real Data
0.20579305,Real Data
0.39297464,Real Data
0.11220226,Real Data
-0.07497935,Real Data
-1.0108874,Real Data
-0.07497935,Real Data
-0.54293334,Real Data
0.48656544,Real Data
-1.0108874,Real Data
0.20579305,Real Data
-1.0108874,Real Data
-0.07497935,Real Data
0.29938385,Real Data
0.29938385,Real Data
-2.4709039,Real Data
-0.54293334,Real Data
0.48656544,Real Data
1.0481102,Real Data
-0.59908783,Real Data
0.86092865,Real Data
0.86092865,Real Data
0.20579305,Real Data
-2.4709039,Real Data
0.67374706,Real Data
1.2352918,Real Data
-0.82370573,Real Data
-1.0108874,Real Data
0.58015627,Real Data
1.609655,Real Data
-0.73011494,Real Data
-0.26216096,Real Data
-1.5724322,Real Data
-0.54293334,Real Data
0.48656544,Real Data
0.11220226,Real Data
1.5722188,Real Data
-2.4709039,Real Data
0.67374706,Real Data
-0.9172965,Real Data
0.86092865,Real Data
-1.0108874,Real Data
0.20579305,Real Data
1.1417011,Real Data
-0.54293334,Real Data
-0.07497935,Real Data
1.2352918,Real Data
-0.54293334,Real Data
-0.07497935,Real Data
-2.4709039,Real Data
0.86092865,Real Data
-0.07497935,Real Data
-0.54293334,Real Data
0.86092865,Real Data
-0.54293334,Real Data
-0.26216096,Real Data
-0.07497935,Real Data
-1.0108874,Real Data
-0.07497935,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
-2.4709039,Real Data
-0.54293334,Real Data
0.48656544,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
0.11220226,Real Data
0.58015627,Real Data
-0.54293334,Real Data
1.2352918,Real Data
0.58015627,Real Data
-0.54293334,Real Data
1.1417011,Real Data
-1.0108874,Real Data
3.481471,Real Data
-0.54293334,Real Data
1.0481102,Real Data
1.9840182,Real Data
-1.0108874,Real Data
0.11220226,Real Data
-0.07497935,Real Data
0.86092865,Real Data
0.11220226,Real Data
-0.59908783,Real Data
-1.3852506,Real Data
1.7968366,Real Data
-0.54293334,Real Data
-2.4709039,Real Data
0.48656544,Real Data
0.29938385,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
1.0481102,Real Data
0.11220226,Real Data
0.11220226,Real Data
0.86092865,Real Data
-0.59908783,Real Data
0.48656544,Real Data
0.20579305,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
0.67374706,Real Data
-0.63652414,Real Data
1.4224734,Real Data
0.97323763,Real Data
-0.16857015,Real Data
0.018611453,Real Data
-1.0108874,Real Data
-0.63652414,Real Data
-1.0108874,Real Data
1.0481102,Real Data
0.48656544,Real Data
0.48656544,Real Data
0.76733786,Real Data
-1.5724322,Real Data
0.018611453,Real Data
-0.54293334,Real Data
0.86894625,GAN
3.0887265,GAN
1.2757242,GAN
0.78425825,GAN
0.35951626,GAN
0.96526825,GAN
-0.92329556,GAN
-0.41365147,GAN
0.97095555,GAN
-0.28785178,GAN
-0.45313865,GAN
0.03204313,GAN
1.2350442,GAN
1.2611923,GAN
1.2650225,GAN
0.005147055,GAN
-0.6879336,GAN
-0.09472357,GAN
-0.111739606,GAN
0.4660039,GAN
-0.7787802,GAN
-0.19412214,GAN
0.71407205,GAN
-0.8531792,GAN
-0.1496019,GAN
-0.90953094,GAN
-0.81163,GAN
0.08843863,GAN
-1.9818499,GAN
-0.32200032,GAN
0.34945208,GAN
-0.9057533,GAN
-0.88392025,GAN
-0.85255295,GAN
1.2565465,GAN
-0.93528336,GAN
-1.727952,GAN
0.17731005,GAN
-2.3407984,GAN
1.5222955,GAN
0.6586729,GAN
-2.4039285,GAN
-2.2657337,GAN
-0.95925885,GAN
0.98086923,GAN
-0.6768786,GAN
-0.8488644,GAN
0.8460326,GAN
-1.1158266,GAN
-0.14055866,GAN
-0.9081841,GAN
1.215966,GAN
0.971709,GAN
0.04738958,GAN
0.5689167,GAN
-0.72219837,GAN
0.386015,GAN
-1.9296286,GAN
0.11076452,GAN
-2.2900991,GAN
-1.0670278,GAN
0.92849904,GAN
0.5442743,GAN
-0.6885885,GAN
0.74038595,GAN
1.3376536,GAN
0.524452,GAN
0.37869376,GAN
-0.560504,GAN
-0.716794,GAN
0.4140439,GAN
-2.458641,GAN
-0.98540884,GAN
-0.8998608,GAN
0.19762786,GAN
0.41388324,GAN
1.4675848,GAN
0.93023604,GAN
0.6082055,GAN
0.31608027,GAN
0.22300169,GAN
1.2512403,GAN
-1.0893929,GAN
1.6260226,GAN
0.36652026,GAN
0.8516899,GAN
0.25607356,GAN
-1.9987941,GAN
0.39249408,GAN
-0.82881415,GAN
-2.2956023,GAN
0.067900985,GAN
-0.9617056,GAN
0.47257006,GAN
0.91775954,GAN
0.7340509,GAN
-0.48600674,GAN
0.8983055,GAN
0.3439938,GAN
-0.6838879,GAN
-0.3769994,GAN
-0.04626113,GAN
0.87462425,GAN
0.21596885,GAN
0.99663955,GAN
1.7470818,GAN
0.7773705,GAN
-1.1145422,GAN
0.5116105,GAN
0.9925589,GAN
-0.16963932,GAN
-0.48641813,GAN
0.5900512,GAN
-0.8894044,GAN
0.6908433,GAN
-0.3453697,GAN
-0.62684107,GAN
0.98056424,GAN
-2.3716314,GAN
-0.65104264,GAN
0.3154503,GAN
-0.9081703,GAN
-1.083544,GAN
0.20598173,GAN
-0.27632898,GAN
-0.46950358,GAN
0.46977988,GAN
-1.0521214,GAN
-0.53844,VAE
-0.6484763,VAE
-0.00736041,VAE
0.16334285,VAE
-1.005356,VAE
-2.4677794,VAE
-0.022258598,VAE
-1.4493104,VAE
0.21324481,VAE
0.980745,VAE
0.8417223,VAE
0.10838775,VAE
-1.0866879,VAE
1.0346992,VAE
-0.7194471,VAE
-0.5524567,VAE
-1.8102592,VAE
-0.603006,VAE
0.40402898,VAE
-0.46670255,VAE
-0.023327377,VAE
-0.14132074,VAE
0.1291128,VAE
-1.221055,VAE
-0.53431845,VAE
0.8010536,VAE
0.70878786,VAE
-0.5768029,VAE
0.9524985,VAE
1.1266639,VAE
0.900241,VAE
-2.4436047,VAE
1.8543296,VAE
0.5501105,VAE
-2.0728724,VAE
-0.952938,VAE
0.12960513,VAE
-0.52806413,VAE
1.1849205,VAE
0.14474207,VAE
-1.561435,VAE
-0.5471304,VAE
1.6573348,VAE
0.11934252,VAE
0.21730195,VAE
-2.5093615,VAE
0.94048345,VAE
-0.4595494,VAE
-0.42375097,VAE
-0.97525007,VAE
0.20701978,VAE
0.7795935,VAE
-0.54611176,VAE
0.15209337,VAE
1.0263877,VAE
-0.5355655,VAE
0.36159316,VAE
-0.99451023,VAE
0.6127734,VAE
-0.5148813,VAE
-0.547117,VAE
0.81398755,VAE
0.698025,VAE
-0.22962496,VAE
0.41071087,VAE
-1.1887177,VAE
-0.02908368,VAE
-0.959436,VAE
-0.53193194,VAE
-0.5331151,VAE
-0.9998539,VAE
-0.5347959,VAE
0.13327625,VAE
-0.9879245,VAE
-0.53815114,VAE
0.07570031,VAE
0.97228175,VAE
-0.54121095,VAE
0.89414954,VAE
0.20881993,VAE
-0.53465134,VAE
0.61125094,VAE
-0.9731069,VAE
1.0710734,VAE
-0.5372021,VAE
-0.17725869,VAE
1.4182459,VAE
-1.0073131,VAE
0.124179736,VAE
-0.08861162,VAE
0.92926544,VAE
0.1366313,VAE
-0.99691767,VAE
-2.3824587,VAE
0.5183839,VAE
-0.5375342,VAE
-2.4523253,VAE
0.52255195,VAE
0.42174238,VAE
-0.53449404,VAE
-0.5445242,VAE
-0.53545225,VAE
0.95240664,VAE
0.12036376,VAE
0.117121845,VAE
2.2714198,VAE
-0.5856168,VAE
0.5487636,VAE
1.4427475,VAE
-0.547549,VAE
-1.2437605,VAE
-0.36851338,VAE
0.25689346,VAE
-0.97124463,VAE
1.6566418,VAE
0.6203497,VAE
1.4135872,VAE
-0.9896496,VAE
-0.99352473,VAE
0.6472028,VAE
-0.9862878,VAE
0.9501433,VAE
0.9110603,VAE
0.16569068,VAE
1.4504669,VAE
-2.4294474,VAE
0.0534329,VAE
-0.5374292,VAE
-0.54887366,Hybrid
-0.5156429,Hybrid
-0.36235055,Hybrid
2.3183515,Hybrid
-0.6727632,Hybrid
-2.030933,Hybrid
-0.9067639,Hybrid
-1.7622342,Hybrid
0.51421857,Hybrid
0.37365124,Hybrid
0.48771766,Hybrid
0.051306676,Hybrid
0.33817658,Hybrid
0.461531,Hybrid
0.29481408,Hybrid
-0.5483509,Hybrid
0.46676636,Hybrid
-2.3641152,Hybrid
0.012687031,Hybrid
-0.9796666,Hybrid
0.8546809,Hybrid
1.4337643,Hybrid
-0.5783028,Hybrid
-2.1580472,Hybrid
-0.5333055,Hybrid
0.6675533,Hybrid
1.1940098,Hybrid
-0.55684996,Hybrid
-0.63449955,Hybrid
1.0505673,Hybrid
0.7071435,Hybrid
-2.4150467,Hybrid
-0.6443429,Hybrid
-0.22141062,Hybrid
-2.029403,Hybrid
-0.8673996,Hybrid
-0.60473216,Hybrid
0.7230851,Hybrid
-0.6185452,Hybrid
-0.21194313,Hybrid
-1.057938,Hybrid
-0.55323744,Hybrid
1.1013722,Hybrid
0.7845543,Hybrid
0.15973593,Hybrid
-1.1943476,Hybrid
4.9847245,Hybrid
-1.1204481,Hybrid
0.59306073,Hybrid
-1.4526867,Hybrid
-0.31246677,Hybrid
0.8649512,Hybrid
-0.54603124,Hybrid
0.09172477,Hybrid
1.00109,Hybrid
-0.5564097,Hybrid
-0.94820184,Hybrid
-1.9747312,Hybrid
1.4763235,Hybrid
1.0647427,Hybrid
-0.5566118,Hybrid
1.3584871,Hybrid
-0.92433655,Hybrid
-1.07371,Hybrid
1.0132116,Hybrid
-0.7557642,Hybrid
0.16847233,Hybrid
-2.398799,Hybrid
-0.5650034,Hybrid
-0.5496119,Hybrid
-2.3728523,Hybrid
-0.5506609,Hybrid
-0.02112228,Hybrid
-0.89975953,Hybrid
-0.5492989,Hybrid
-0.21503513,Hybrid
-1.5406752,Hybrid
-0.542368,Hybrid
1.0272648,Hybrid
1.0833172,Hybrid
-0.56629217,Hybrid
0.33926398,Hybrid
1.1885612,Hybrid
1.7642381,Hybrid
-0.5496138,Hybrid
0.16704963,Hybrid
1.2078232,Hybrid
-1.9219795,Hybrid
-0.51368415,Hybrid
-0.9243244,Hybrid
1.0327954,Hybrid
-0.27826294,Hybrid
-0.46764097,Hybrid
-0.4114056,Hybrid
-0.11736588,Hybrid
-0.5430346,Hybrid
-0.48644665,Hybrid
-0.095557794,Hybrid
1.549358,Hybrid
-0.52840686,Hybrid
-0.5502564,Hybrid
-0.53898513,Hybrid
2.3137994,Hybrid
0.22466604,Hybrid
0.059062604,Hybrid
2.4317894,Hybrid
-0.55219644,Hybrid
-0.15357183,Hybrid
0.14283271,Hybrid
-1.0913597,Hybrid
-0.82002854,Hybrid
-0.45828643,Hybrid
0.122146785,Hybrid
-0.25943932,Hybrid
1.0366718,Hybrid
-1.3465531,Hybrid
0.5921715,Hybrid
-1.5600089,Hybrid
-0.64107317,Hybrid
0.84238994,Hybrid
-0.6775124,Hybrid
1.2921473,Hybrid
0.02396411,Hybrid
0.101083875,Hybrid
-1.0366066,Hybrid
-2.5957398,Hybrid
-0.42851856,Hybrid
-0.5500327,Hybrid
-0.54293334,Real Data
0.48656544,Real Data
-1.198069,Real Data
0.48656544,Real Data
-0.54293334,Real Data
0.76733786,Real Data
-0.54293334,Real Data
-0.26216096,Real Data
0.48656544,Real Data
0.48656544,Real Data
-0.54293334,Real Data
-2.4709039,Real Data
-1.0108874,Real Data
0.11220226,Real Data
-0.54293334,Real Data
-2.133977,Real Data
1.3288827,Real Data
-1.0108874,Real Data
2.077609,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
-0.63652414,Real Data
-1.3852506,Real Data
-0.07497935,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.48656544,Real Data
-1.0108874,Real Data
0.48656544,Real Data
-0.07497935,Real Data
1.7968366,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
1.2352918,Real Data
-0.26216096,Real Data
-1.0108874,Real Data
0.86092865,Real Data
-0.26216096,Real Data
0.86092865,Real Data
0.86092865,Real Data
-0.59908783,Real Data
0.86092865,Real Data
-0.54293334,Real Data
-0.16857015,Real Data
-0.54293334,Real Data
0.86092865,Real Data
-0.59908783,Real Data
-0.54293334,Real Data
-2.4709039,Real Data
0.48656544,Real Data
-0.26216096,Real Data
0.11220226,Real Data
0.037329614,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
1.0481102,Real Data
1.0481102,Real Data
-2.4709039,Real Data
0.86092865,Real Data
-0.96409196,Real Data
-1.0108874,Real Data
-1.08576,Real Data
0.48656544,Real Data
0.86092865,Real Data
0.86092865,Real Data
0.48656544,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
0.48656544,Real Data
0.11220226,Real Data
-0.82370573,Real Data
0.39297464,Real Data
0.67374706,Real Data
0.86092865,Real Data
0.11220226,Real Data
0.76733786,Real Data
-0.54293334,Real Data
0.11220226,Real Data
0.86092865,Real Data
0.67374706,Real Data
0.58015627,Real Data
0.86092865,Real Data
1.2352918,Real Data
1.2352918,Real Data
-0.54293334,Real Data
0.11220226,Real Data
0.20579305,Real Data
-2.4709039,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
-0.44934255,Real Data
-1.0108874,Real Data
0.29938385,Real Data
0.11220226,Real Data
-1.0108874,Real Data
1.2352918,Real Data
1.0481102,Real Data
-0.07497935,Real Data
0.86092865,Real Data
1.7968366,Real Data
0.86092865,Real Data
-2.4709039,Real Data
0.48656544,Real Data
-0.54293334,Real Data
0.018611453,Real Data
0.86092865,Real Data
-0.54293334,Real Data
0.11220226,Real Data
0.29938385,Real Data
0.20579305,Real Data
0.29938385,Real Data
-0.48677886,Real Data
1.0481102,Real Data
0.11220226,Real Data
3.2006986,Real Data
-1.0108874,Real Data
-0.9172965,Real Data
1.1417011,Real Data
0.67374706,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
0.48656544,Real Data
1.2352918,Real Data
0.67374706,Real Data
-0.82370573,Real Data
-0.7377819,GAN
0.46805894,GAN
-1.5492649,GAN
2.0678682,GAN
-0.98613316,GAN
0.6392374,GAN
0.060413837,GAN
0.80876064,GAN
0.45485482,GAN
0.306602,GAN
-1.7620091,GAN
2.718331,GAN
0.5631876,GAN
1.6772788,GAN
-0.10782431,GAN
1.7764578,GAN
-1.0573874,GAN
0.7434717,GAN
-0.13549633,GAN
-0.6295037,GAN
-0.8199148,GAN
-2.3013458,GAN
-0.8172735,GAN
0.22323102,GAN
-0.46065176,GAN
-0.22129235,GAN
-1.0295229,GAN
0.22515814,GAN
-0.61519027,GAN
0.83887374,GAN
-0.030068427,GAN
0.38499552,GAN
0.64909786,GAN
0.8129243,GAN
0.56991845,GAN
-2.1075993,GAN
-0.038934827,GAN
2.437212,GAN
0.7227563,GAN
-0.7488088,GAN
0.72077394,GAN
-0.37965617,GAN
-0.97967404,GAN
0.32605076,GAN
-0.399041,GAN
0.42773136,GAN
0.5061933,GAN
-2.3555017,GAN
0.8464343,GAN
1.2313833,GAN
-0.2687921,GAN
0.03315246,GAN
-1.9601715,GAN
-0.9924168,GAN
-0.70732504,GAN
0.7173775,GAN
-0.34069616,GAN
1.024673,GAN
0.87347823,GAN
0.67685175,GAN
-2.2522993,GAN
-1.1865089,GAN
-0.90594786,GAN
-0.14829516,GAN
0.57559085,GAN
1.7117963,GAN
-0.32823738,GAN
0.21144027,GAN
-0.8572562,GAN
-0.50130093,GAN
1.315774,GAN
-0.71056104,GAN
1.2299409,GAN
0.36228865,GAN
0.4054111,GAN
0.8944965,GAN
0.030393243,GAN
-0.6581597,GAN
-0.95125276,GAN
0.8232357,GAN
-2.3681397,GAN
-0.40602207,GAN
-0.123922125,GAN
1.3845136,GAN
-1.0138757,GAN
0.7784229,GAN
-0.39920962,GAN
-0.45348722,GAN
-0.24118727,GAN
0.7762831,GAN
1.9811883,GAN
1.089757,GAN
-0.8158281,GAN
-0.87254715,GAN
0.0878548,GAN
-1.640696,GAN
-2.3187845,GAN
-0.16935426,GAN
-0.40919256,GAN
-0.92844623,GAN
-0.0024537146,GAN
-0.55412495,GAN
0.72361964,GAN
0.93167686,GAN
0.9204398,GAN
-0.8987945,GAN
0.8939963,GAN
0.5147234,GAN
0.6014706,GAN
-0.9450285,GAN
0.37779218,GAN
-2.3378928,GAN
1.2093928,GAN
-0.32226905,GAN
-0.6414143,GAN
1.2488205,GAN
-0.01796621,GAN
1.8793061,GAN
-0.8689605,GAN
0.3702469,GAN
0.10462138,GAN
-0.2877378,GAN
-0.83317524,GAN
-2.3603,GAN
0.7061197,GAN
0.33676624,GAN
-0.78177935,GAN
-0.35588145,GAN
-0.5396979,VAE
0.05737995,VAE
-1.0108483,VAE
-0.026060235,VAE
-0.5267483,VAE
-1.0366391,VAE
-0.54805046,VAE
-0.5635924,VAE
0.47243646,VAE
-1.3026922,VAE
-0.5356007,VAE
-2.1590047,VAE
-1.0538136,VAE
-0.48473594,VAE
-0.533366,VAE
-1.0334047,VAE
0.51215607,VAE
-1.2780243,VAE
1.3444813,VAE
-0.558111,VAE
-2.3411114,VAE
-0.08919698,VAE
-1.0739999,VAE
0.29364437,VAE
-0.54267794,VAE
0.023765903,VAE
-1.0021973,VAE
-1.0128645,VAE
0.17072368,VAE
-0.21554682,VAE
2.0922747,VAE
-0.54050976,VAE
0.2354373,VAE
-0.59020644,VAE
0.7124381,VAE
-0.5319513,VAE
1.0317056,VAE
0.32615903,VAE
0.501794,VAE
-0.3516359,VAE
0.8439023,VAE
-0.5931384,VAE
0.7502107,VAE
-0.53890604,VAE
-0.022537533,VAE
-0.52836406,VAE
0.8422458,VAE
-0.5482515,VAE
-0.5472885,VAE
-1.9744078,VAE
0.61684495,VAE
-0.9941878,VAE
0.021248337,VAE
-0.99410707,VAE
-0.9564367,VAE
-0.5588813,VAE
0.3032344,VAE
-0.13958395,VAE
-1.7837051,VAE
2.2256358,VAE
-0.3990017,VAE
-1.0193007,VAE
0.89078504,VAE
0.580435,VAE
0.8386571,VAE
1.9229661,VAE
1.1640525,VAE
-0.53507024,VAE
-0.79318804,VAE
-0.5387865,VAE
-1.0406932,VAE
-1.0159829,VAE
-0.9019217,VAE
0.5999586,VAE
0.8668942,VAE
-0.17497012,VAE
0.13019419,VAE
1.1421891,VAE
-0.5406803,VAE
0.57460946,VAE
0.90075415,VAE
-0.16943155,VAE
-0.078105286,VAE
0.88741815,VAE
1.5911444,VAE
1.1118234,VAE
-0.3233123,VAE
-0.40523866,VAE
0.15515783,VAE
-2.1877367,VAE
-0.98556334,VAE
-0.5341013,VAE
-0.57895964,VAE
-2.2864273,VAE
-1.043343,VAE
0.07475039,VAE
-1.4208423,VAE
0.8624549,VAE
0.84430486,VAE
0.07389417,VAE
0.839889,VAE
0.68922645,VAE
0.5677325,VAE
-2.289918,VAE
-0.22196993,VAE
-0.5400096,VAE
0.5813244,VAE
-0.15832266,VAE
-1.3213354,VAE
0.48488808,VAE
0.24920858,VAE
0.19051899,VAE
0.14771326,VAE
-0.06963022,VAE
1.0289129,VAE
0.11937758,VAE
0.2906163,VAE
-1.0183002,VAE
-0.33442876,VAE
0.117201194,VAE
0.7332284,VAE
-0.53553575,VAE
-1.053441,VAE
-0.9167282,VAE
1.2362808,VAE
0.70845604,VAE
0.7711431,VAE
1.8968667,VAE
-0.5364649,Hybrid
0.6056793,Hybrid
-0.55958533,Hybrid
0.04488008,Hybrid
-0.5355728,Hybrid
-0.96724033,Hybrid
-0.52975494,Hybrid
-1.0708525,Hybrid
0.52830154,Hybrid
0.35261753,Hybrid
-0.5534621,Hybrid
-0.88386726,Hybrid
-1.016265,Hybrid
0.4475231,Hybrid
-0.54920053,Hybrid
-2.2659197,Hybrid
2.3398685,Hybrid
-0.2909333,Hybrid
1.5898119,Hybrid
-0.6837132,Hybrid
-1.0833304,Hybrid
-0.9198536,Hybrid
-1.1049193,Hybrid
0.37640068,Hybrid
-0.54964495,Hybrid
0.3585962,Hybrid
-0.21740042,Hybrid
-1.6255944,Hybrid
-2.2851071,Hybrid
-1.0623201,Hybrid
0.23824488,Hybrid
-0.53953075,Hybrid
0.9723159,Hybrid
-1.8682879,Hybrid
0.46721926,Hybrid
0.7514028,Hybrid
-0.63228834,Hybrid
1.8262446,Hybrid
-1.0164311,Hybrid
0.9797976,Hybrid
0.5780385,Hybrid
-0.54728234,Hybrid
0.6789824,Hybrid
-0.5589097,Hybrid
-0.8495762,Hybrid
-0.53814733,Hybrid
0.28990257,Hybrid
0.02519067,Hybrid
-0.55237347,Hybrid
-1.8992755,Hybrid
-0.4248573,Hybrid
0.9904505,Hybrid
-1.4057178,Hybrid
-0.44240233,Hybrid
-0.6912825,Hybrid
-0.55375063,Hybrid
1.5762209,Hybrid
1.7452881,Hybrid
-2.5685315,Hybrid
1.5313988,Hybrid
-1.7383554,Hybrid
-2.3697872,Hybrid
-0.8637059,Hybrid
0.9264872,Hybrid
2.581112,Hybrid
0.2033974,Hybrid
-0.65686285,Hybrid
-0.5530806,Hybrid
0.2626023,Hybrid
-0.5524566,Hybrid
0.4100036,Hybrid
-1.3114314,Hybrid
-0.7036035,Hybrid
0.4830143,Hybrid
1.0297741,Hybrid
0.026801895,Hybrid
0.062371362,Hybrid
1.3261008,Hybrid
-0.5458684,Hybrid
-0.8448741,Hybrid
0.3177354,Hybrid
0.58412725,Hybrid
0.9598268,Hybrid
1.0775174,Hybrid
0.69516903,Hybrid
0.82523626,Hybrid
0.6040444,Hybrid
-0.95424634,Hybrid
-0.3110985,Hybrid
-1.0444278,Hybrid
-1.0040526,Hybrid
-0.5433609,Hybrid
-1.1138382,Hybrid
-1.5710411,Hybrid
1.1256121,Hybrid
0.28617692,Hybrid
-2.2559633,Hybrid
0.8622414,Hybrid
1.3158956,Hybrid
0.7138783,Hybrid
1.0781716,Hybrid
1.5849729,Hybrid
0.8329597,Hybrid
-1.4964911,Hybrid
1.2234641,Hybrid
-0.5752515,Hybrid
0.13155417,Hybrid
-0.9896035,Hybrid
-0.31539574,Hybrid
-0.088073134,Hybrid
-0.98830974,Hybrid
2.9501443,Hybrid
0.24538612,Hybrid
-1.0113901,Hybrid
0.9207303,Hybrid
0.24279712,Hybrid
-0.6607655,Hybrid
1.2811537,Hybrid
-1.7268074,Hybrid
0.32002446,Hybrid
-0.8530815,Hybrid
-0.54462427,Hybrid
-1.3611956,Hybrid
-0.4605433,Hybrid
-0.8488111,Hybrid
-0.32564124,Hybrid
-0.5942539,Hybrid
-0.70634055,Hybrid
-0.54293334,Real Data
0.48656544,Real Data
2.3583815,Real Data
0.86092865,Real Data
0.11220226,Real Data
1.2352918,Real Data
0.86092865,Real Data
0.86092865,Real Data
-1.0108874,Real Data
-0.26216096,Real Data
0.11220226,Real Data
1.0481102,Real Data
0.86092865,Real Data
0.11220226,Real Data
0.39297464,Real Data
-0.07497935,Real Data
0.48656544,Real Data
1.0481102,Real Data
1.2352918,Real Data
0.29938385,Real Data
0.48656544,Real Data
0.48656544,Real Data
0.39297464,Real Data
-0.58036965,Real Data
-2.4709039,Real Data
1.0481102,Real Data
-2.3211586,Real Data
-2.0403862,Real Data
-0.54293334,Real Data
0.95451945,Real Data
-0.07497935,Real Data
0.22451122,Real Data
-0.63652414,Real Data
0.86092865,Real Data
-0.54293334,Real Data
-2.4709039,Real Data
1.4224734,Real Data
0.76733786,Real Data
